distnum,distname,type,lastname,middlename,firstname,party,numvotes,voteshare,rejected,totalvotes
59011,Delta,validated,Qualtrough,,Carla,LPC,22257.0,41.2,361.0,54337.0
59012,Fleetwood--Port Kells,validated,Baertl,,Tanya,GPC,2378.0,4.8,329.0,49571.0
59012,Fleetwood--Port Kells,validated,Hardie,,Ken,LPC,18545.0,37.7,329.0,49571.0
59012,Fleetwood--Port Kells,validated,Ohana,,Annie,NDP,10569.0,21.5,329.0,49571.0
59012,Fleetwood--Port Kells,validated,Poulin,,Mike,PPC,1104.0,2.2,329.0,49571.0
59012,Fleetwood--Port Kells,validated,Purewal,,Shinder,CPC,16646.0,33.8,329.0,49571.0
59013,Kamloops--Thompson--Cariboo,validated,Cheeseborough,,Kira,Animal Protection Party,321.0,0.4,311.0,72764.0
59013,Kamloops--Thompson--Cariboo,validated,Currie,,Iain,GPC,8789.0,12.1,311.0,72764.0
59013,Kamloops--Thompson--Cariboo,validated,Egli,,Cynthia,NDP,9936.0,13.7,311.0,72764.0
59013,Kamloops--Thompson--Cariboo,validated,Finlayson,,Ken,PPC,1132.0,1.6,311.0,72764.0
59013,Kamloops--Thompson--Cariboo,validated,Kerek,,Peter,Communist,144.0,0.2,311.0,72764.0
59013,Kamloops--Thompson--Cariboo,validated,Lake,,Terry,LPC,19716.0,27.2,311.0,72764.0
59013,Kamloops--Thompson--Cariboo,validated,McLeod,,Cathy,CPC,32415.0,44.7,311.0,72764.0
59014,Kelowna--Lake Country,validated,Ashley,,Travis,GPC,5171.0,7.5,305.0,69425.0
59014,Kelowna--Lake Country,validated,Barr,,John,PPC,1225.0,1.8,305.0,69425.0
59014,Kelowna--Lake Country,validated,Fuhr,,Stephen,LPC,22627.0,32.7,305.0,69425.0
59014,Kelowna--Lake Country,validated,Gray,,Tracy,CPC,31497.0,45.6,305.0,69425.0
59014,Kelowna--Lake Country,validated,Joseph,,Daniel,Independent,152.0,0.2,305.0,69425.0
59014,Kelowna--Lake Country,validated,Kulik,,Justin,NDP,8381.0,12.1,305.0,69425.0
59014,Kelowna--Lake Country,validated,Socrates,,Silverado,Independent,67.0,0.1,305.0,69425.0
59015,Kootenay--Columbia,validated,Brynne,,Abra,GPC,6145.0,9.1,266.0,67596.0
59015,Kootenay--Columbia,validated,Goldsbury,,Robin,LPC,6151.0,9.1,266.0,67596.0
59015,Kootenay--Columbia,validated,Miller,,Trev,Animal Protection Party,339.0,0.5,266.0,67596.0
59015,Kootenay--Columbia,validated,Morrison,,Rob,CPC,30168.0,44.8,266.0,67596.0
59015,Kootenay--Columbia,validated,Stetski,,Wayne,NDP,23149.0,34.4,266.0,67596.0
59015,Kootenay--Columbia,validated,Stewart,,Rick,PPC,1378.0,2.0,266.0,67596.0
59016,Langley--Aldergrove,validated,Dipietra-Cudmore,,Natalie,PPC,1305.0,2.1,373.0,63825.0
59016,Langley--Aldergrove,validated,Farstad,,Kaija,GPC,4881.0,7.7,373.0,63825.0
59016,Langley--Aldergrove,validated,Jensen,,Leon,LPC,16254.0,25.6,373.0,63825.0
59016,Langley--Aldergrove,validated,Joehl,,Alex,Libertarian,499.0,0.8,373.0,63825.0
59016,Langley--Aldergrove,validated,Van Popta,,Tako,CPC,29823.0,47.0,373.0,63825.0
59016,Langley--Aldergrove,validated,Wakelin,,Stacey,NDP,10690.0,16.8,373.0,63825.0
59017,Mission--Matsqui--Fraser Canyon,validated,Csaszar,,Julius Nick,PPC,1055.0,2.3,439.0,46505.0
59017,Mission--Matsqui--Fraser Canyon,validated,Kidder,,John,GPC,5019.0,10.9,439.0,46505.0
59017,Mission--Matsqui--Fraser Canyon,validated,Nenn,,Michael,NDP,8089.0,17.6,439.0,46505.0
59017,Mission--Matsqui--Fraser Canyon,validated,Sidhu,,Jati,LPC,12299.0,26.7,439.0,46505.0
59017,Mission--Matsqui--Fraser Canyon,validated,Vis,,Brad,CPC,19535.0,42.4,439.0,46505.0
59017,Mission--Matsqui--Fraser Canyon,validated,Wismer,,Elaine,ML,69.0,0.1,439.0,46505.0
59018,Nanaimo--Ladysmith,validated,Chamberlin,,Bob,NDP,16985.0,23.6,225.0,72089.0
59018,Nanaimo--Ladysmith,validated,Chumsa,,James,Communist,104.0,0.1,225.0,72089.0
59018,Nanaimo--Ladysmith,validated,Clarke,,Jennifer,PPC,1049.0,1.5,225.0,72089.0
59018,Nanaimo--Ladysmith,validated,Corfield,,Michelle,LPC,9735.0,13.5,225.0,72089.0
59018,Nanaimo--Ladysmith,validated,Hirst,,John,CPC,18634.0,25.9,225.0,72089.0
59018,Nanaimo--Ladysmith,validated,Manly,,Paul,GPC,24844.0,34.6,225.0,72089.0
59018,Nanaimo--Ladysmith,validated,Marlatt,,Brian,PC Party,207.0,0.3,225.0,72089.0
59018,Nanaimo--Ladysmith,validated,Stoneman,,Geoff,Independent,235.0,0.3,225.0,72089.0
59018,Nanaimo--Ladysmith,validated,White,,Echo,Independent,71.0,0.1,225.0,72089.0
59019,New Westminster--Burnaby,validated,Davis,,Will,LPC,12414.0,23.4,452.0,53429.0
59019,New Westminster--Burnaby,validated,Ginn,,Hansen,PPC,862.0,1.6,452.0,53429.0
59019,New Westminster--Burnaby,validated,Julian,,Peter,NDP,23437.0,44.2,452.0,53429.0
59019,New Westminster--Burnaby,validated,Murarka,,Neeraj,Libertarian,307.0,0.6,452.0,53429.0
59019,New Westminster--Burnaby,validated,Passyar,,Ahmad,Independent,83.0,0.2,452.0,53429.0
59019,New Westminster--Burnaby,validated,Theriault,,Joseph,ML,57.0,0.1,452.0,53429.0
59019,New Westminster--Burnaby,validated,Veck,,Megan,CPC,11439.0,21.6,452.0,53429.0
59019,New Westminster--Burnaby,validated,de Montigny,,Suzanne,GPC,4378.0,8.3,452.0,53429.0
59020,North Okanagan--Shuswap,validated,Arnold,,Mel,CPC,36154.0,48.8,449.0,74594.0
59020,North Okanagan--Shuswap,validated,Delfing,,Kyle,PPC,2027.0,2.7,449.0,74594.0
59020,North Okanagan--Shuswap,validated,Derkaz,,Cindy,LPC,16783.0,22.6,449.0,74594.0
59020,North Okanagan--Shuswap,validated,Reinarz,,Marc,GPC,7828.0,10.6,449.0,74594.0
59020,North Okanagan--Shuswap,validated,Sandhu,,Harwinder,NDP,11353.0,15.3,449.0,74594.0
59021,North Vancouver,validated,Bell,,Justine,NDP,10340.0,16.4,349.0,63279.0
59021,North Vancouver,validated,Jadavji,,Azmairnin,PPC,835.0,1.3,349.0,63279.0
59021,North Vancouver,validated,Orr,,George,GPC,7868.0,12.5,349.0,63279.0
59021,North Vancouver,validated,Saxton,,Andrew,CPC,16908.0,26.9,349.0,63279.0
59021,North Vancouver,validated,Wilkinson,,Jonathan,LPC,26979.0,42.9,349.0,63279.0
59022,Pitt Meadows--Maple Ridge,validated,Cherrier,,Bryton,PPC,698.0,1.3,298.0,54529.0
59022,Pitt Meadows--Maple Ridge,validated,Dalton,,Marc,CPC,19650.0,36.2,298.0,54529.0
59022,Pitt Meadows--Maple Ridge,validated,Jaschke,,Ariane,GPC,4332.0,8.0,298.0,54529.0
59022,Pitt Meadows--Maple Ridge,validated,Mogk,,John,NDP,12958.0,23.9,298.0,54529.0
59022,Pitt Meadows--Maple Ridge,validated,Ranta,,Steve,Independent,468.0,0.9,298.0,54529.0
59022,Pitt Meadows--Maple Ridge,validated,Ruimy,,Dan,LPC,16125.0,29.7,298.0,54529.0
59023,Port Moody--Coquitlam,validated,Badiei,,Sara,LPC,15695.0,29.1,516.0,54519.0
59023,Port Moody--Coquitlam,validated,Chabot,,Jayson,PPC,821.0,1.5,516.0,54519.0
59023,Port Moody--Coquitlam,validated,Shin,,Nelly,CPC,16855.0,31.2,516.0,54519.0
59023,Port Moody--Coquitlam,validated,Verrier,,Roland,ML,57.0,0.1,516.0,54519.0
59023,Port Moody--Coquitlam,validated,Watts,,Bryce,GPC,3873.0,7.2,516.0,54519.0
59023,Port Moody--Coquitlam,validated,Zarrillo,,Bonita,NDP,16702.0,30.9,516.0,54519.0
59024,Prince George--Peace River--Northern Rockies,validated,Erickson,,Mavis,LPC,6391.0,11.6,283.0,55412.0
59024,Prince George--Peace River--Northern Rockies,validated,Kendall,,Catharine,GPC,3448.0,6.3,283.0,55412.0
59024,Prince George--Peace River--Northern Rockies,validated,Luccock,,Marcia,NDP,5069.0,9.2,283.0,55412.0
59024,Prince George--Peace River--Northern Rockies,validated,Vaillant,,Ron,PPC,1748.0,3.2,283.0,55412.0
59024,Prince George--Peace River--Northern Rockies,validated,Zimmer,,Bob,CPC,38473.0,69.8,283.0,55412.0
59025,Richmond Centre,validated,Innes,,Dustin,NDP,5617.0,14.5,371.0,39188.0
59025,Richmond Centre,validated,Kou,,Steven,LPC,11052.0,28.5,371.0,39188.0
59025,Richmond Centre,validated,Pak,,Ivan,PPC,538.0,1.4,371.0,39188.0
59025,Richmond Centre,validated,Raunet,,Françoise,GPC,2376.0,6.1,371.0,39188.0
59025,Richmond Centre,validated,Wong,,Alice,CPC,19037.0,49.0,371.0,39188.0
59025,Richmond Centre,validated,Zhang,,Zhe,Independent,197.0,0.5,371.0,39188.0
59026,Esquimalt--Saanich--Sooke,validated,Garrison,,Randall,NDP,23887.0,34.1,304.0,70429.0
59026,Esquimalt--Saanich--Sooke,validated,Godron,,Fidelia,Independent,99.0,0.1,304.0,70429.0
59026,Esquimalt--Saanich--Sooke,validated,Gustafson,,Jeremy,PPC,1089.0,1.6,304.0,70429.0
59026,Esquimalt--Saanich--Sooke,validated,Hammond,,Jamie,LPC,12554.0,17.9,304.0,70429.0
59026,Esquimalt--Saanich--Sooke,validated,Lesosky,,Louis,Independent,100.0,0.1,304.0,70429.0
59026,Esquimalt--Saanich--Sooke,validated,Merner,,David,GPC,18506.0,26.4,304.0,70429.0
59026,Esquimalt--Saanich--Sooke,validated,Ney,,Philip,Independent,83.0,0.1,304.0,70429.0
59026,Esquimalt--Saanich--Sooke,validated,Pewarchuk,,Randall,CPC,13409.0,19.1,304.0,70429.0
59026,Esquimalt--Saanich--Sooke,validated,Steffler,,Josh,Libertarian,287.0,0.4,304.0,70429.0
59026,Esquimalt--Saanich--Sooke,validated,Strandlund,,Tyson,Communist,111.0,0.2,304.0,70429.0
59027,Saanich--Gulf Islands,validated,Broda,,Ron,PPC,929.0,1.4,323.0,68473.0
59027,Saanich--Gulf Islands,validated,Busch,,David,CPC,13784.0,20.2,323.0,68473.0
59027,Saanich--Gulf Islands,validated,May,,Elizabeth,GPC,33454.0,49.1,323.0,68473.0
59027,Saanich--Gulf Islands,validated,Singh,,Sabina,NDP,8657.0,12.7,323.0,68473.0
59027,Saanich--Gulf Islands,validated,Windsor,,Ryan,LPC,11326.0,16.6,323.0,68473.0
59028,Skeena--Bulkley Valley,validated,Bachrach,,Taylor,NDP,16944.0,40.9,267.0,41651.0
59028,Skeena--Bulkley Valley,validated,Birdi,,Dave,LPC,4793.0,11.6,267.0,41651.0
59028,Skeena--Bulkley Valley,validated,Craven,,Jody,PPC,940.0,2.3,267.0,41651.0
59028,Skeena--Bulkley Valley,validated,Nunes,,Danny,Independent,164.0,0.4,267.0,41651.0
59028,Skeena--Bulkley Valley,validated,Rattée,,Claire,CPC,13756.0,33.2,267.0,41651.0
59028,Skeena--Bulkley Valley,validated,Ritchie,,Merv,Independent,157.0,0.4,267.0,41651.0
59028,Skeena--Bulkley Valley,validated,Sawyer,,Mike,GPC,3280.0,7.9,267.0,41651.0
59028,Skeena--Bulkley Valley,validated,Taylor,,Rod,Christian Heritage Party,1350.0,3.3,267.0,41651.0
59029,South Okanagan--West Kootenay,validated,Cannings,,Richard,NDP,24809.0,36.4,381.0,68577.0
59029,South Okanagan--West Kootenay,validated,Denesiuk,,Connie,LPC,11705.0,17.2,381.0,68577.0
59029,South Okanagan--West Kootenay,validated,Hopkins,,Carolina,Independent,359.0,0.5,381.0,68577.0
59029,South Okanagan--West Kootenay,validated,Howse,,Tara,GPC,5672.0,8.3,381.0,68577.0
59029,South Okanagan--West Kootenay,validated,Konanz,,Helena,CPC,24013.0,35.2,381.0,68577.0
59029,South Okanagan--West Kootenay,validated,Taylor,,Sean,PPC,1638.0,2.4,381.0,68577.0
59030,South Surrey--White Rock,validated,Crozier,,Stephen,NDP,6716.0,11.6,326.0,58354.0
59030,South Surrey--White Rock,validated,Findlay,,Kerry-Lynne,CPC,24310.0,41.9,326.0,58354.0
59030,South Surrey--White Rock,validated,Hobby,,Beverly Pixie,GPC,4458.0,7.7,326.0,58354.0
59030,South Surrey--White Rock,validated,Hogg,,Gordie,LPC,21692.0,37.4,326.0,58354.0
59030,South Surrey--White Rock,validated,Poulin,,Joel,PPC,852.0,1.5,326.0,58354.0
59031,Steveston--Richmond East,validated,Chan,,Ping,Independent,449.0,1.1,431.0,42382.0
59031,Steveston--Richmond East,validated,Chiu,,Kenny,CPC,17478.0,41.7,431.0,42382.0
59031,Steveston--Richmond East,validated,Dela Torre,,Jaeden,NDP,6321.0,15.1,431.0,42382.0
59031,Steveston--Richmond East,validated,Iaci,,Nicole,GPC,2972.0,7.1,431.0,42382.0
59031,Steveston--Richmond East,validated,Peschisolido,,Joe,LPC,14731.0,35.1,431.0,42382.0
59032,Surrey Centre,validated,Bains,,Tina,CPC,10505.0,25.4,471.0,41790.0
59032,Surrey Centre,validated,Breti,,Jeffrey,Independent,243.0,0.6,471.0,41790.0
59032,Surrey Centre,validated,Dilawari,,Jaswinder Singh,PPC,709.0,1.7,471.0,41790.0
59032,Surrey Centre,validated,Gidora,,George,Communist,120.0,0.3,471.0,41790.0
59032,Surrey Centre,validated,Pielak,,Kevin,Christian Heritage Party,378.0,0.9,471.0,41790.0
59032,Surrey Centre,validated,Sarai,,Randeep Singh,LPC,15453.0,37.4,471.0,41790.0
59032,Surrey Centre,validated,Saran,,Sarjit Singh,NDP,11353.0,27.5,471.0,41790.0
59032,Surrey Centre,validated,Werring,,John,GPC,2558.0,6.2,471.0,41790.0
59033,Surrey--Newton,validated,Dhaliwal,,Sukh,LPC,18960.0,45.0,505.0,42603.0
59033,Surrey--Newton,validated,Gill,,Harjit Singh,NDP,12306.0,29.2,505.0,42603.0
59033,Surrey--Newton,validated,Khehra,,Rabaab,GPC,1355.0,3.2,505.0,42603.0
59033,Surrey--Newton,validated,Singh,,Harpreet,CPC,8824.0,21.0,505.0,42603.0
59033,Surrey--Newton,validated,Verchère,,Holly,PPC,653.0,1.6,505.0,42603.0
59034,Vancouver Centre,validated,Bowman,,Lily,Independent,142.0,0.3,364.0,56310.0
59034,Vancouver Centre,validated,Brown,,Jesse,GPC,7002.0,12.5,364.0,56310.0
59034,Vancouver Centre,validated,Cavey,,David,CPC,10782.0,19.3,364.0,56310.0
59034,Vancouver Centre,validated,Clarke,,John,Libertarian,379.0,0.7,364.0,56310.0
59034,Vancouver Centre,validated,Fry,,Hedy,LPC,23599.0,42.2,364.0,56310.0
59034,Vancouver Centre,validated,Kierans,,Louise,PPC,724.0,1.3,364.0,56310.0
59034,Vancouver Centre,validated,Ouellette,,Breen,NDP,13280.0,23.7,364.0,56310.0
59034,Vancouver Centre,validated,Popat,,Imtiaz,Independent,38.0,0.1,364.0,56310.0
59035,Vancouver East,validated,Buday,,Gölök Z,Libertarian,562.0,1.0,537.0,56148.0
59035,Vancouver East,validated,Burns,,Bridget,GPC,8062.0,14.5,537.0,56148.0
59035,Vancouver East,validated,Corsetti,,Chris,CPC,6724.0,12.1,537.0,56148.0
59035,Vancouver East,validated,Demes,,Kyle,LPC,10085.0,18.1,537.0,56148.0
59035,Vancouver East,validated,Jamieson,,Anne,ML,86.0,0.2,537.0,56148.0
59035,Vancouver East,validated,Kwan,,Jenny,NDP,29236.0,52.6,537.0,56148.0
59035,Vancouver East,validated,Litzcke,,Karin,PPC,679.0,1.2,537.0,56148.0
59035,Vancouver East,validated,Marcus,,Peter,Communist,177.0,0.3,537.0,56148.0
59036,Vancouver Granville,validated,Boutin,,Louise,GPC,2683.0,5.1,264.0,53296.0
59036,Vancouver Granville,validated,Chocyk,,Naomi,PPC,431.0,0.8,264.0,53296.0
59036,Vancouver Granville,validated,Hanson,,Yvonne,NDP,6960.0,13.1,264.0,53296.0
59036,Vancouver Granville,validated,Noormohamed,,Taleeb,LPC,14088.0,26.6,264.0,53296.0
59036,Vancouver Granville,validated,Segal,,Zach,CPC,11605.0,21.9,264.0,53296.0
59036,Vancouver Granville,validated,Wilson-Raybould,,Jody,Independent,17265.0,32.6,264.0,53296.0
59037,North Island--Powell River,validated,Blaney,,Rachel,NDP,23834.0,37.9,291.0,63206.0
59037,North Island--Powell River,validated,Downey,,Shelley,CPC,20502.0,32.6,291.0,63206.0
59037,North Island--Powell River,validated,Neal,,Carla,ML,48.0,0.1,291.0,63206.0
59037,North Island--Powell River,validated,Rundle,,Brian,PPC,1102.0,1.8,291.0,63206.0
59037,North Island--Powell River,validated,Schwarzhoff,,Peter,LPC,8251.0,13.1,291.0,63206.0
59037,North Island--Powell River,validated,Staples,,Glen,Independent,287.0,0.5,291.0,63206.0
59037,North Island--Powell River,validated,de Bruijn,,Mark,GPC,8891.0,14.1,291.0,63206.0
59038,Vancouver Kingsway,validated,Cariou,,Kimball,Communist,292.0,0.7,446.0,44609.0
59038,Vancouver Kingsway,validated,Davies,,Don,NDP,21680.0,49.1,446.0,44609.0
59038,Vancouver Kingsway,validated,Petersen,,Donna,ML,91.0,0.2,446.0,44609.0
59038,Vancouver Kingsway,validated,Quan,,Helen,CPC,8804.0,19.9,446.0,44609.0
59038,Vancouver Kingsway,validated,Taggart,,Tamara,LPC,10194.0,23.1,446.0,44609.0
59038,Vancouver Kingsway,validated,Taylor,,Lawrence,GPC,2675.0,6.1,446.0,44609.0
59038,Vancouver Kingsway,validated,Torn,,Ian,PPC,427.0,1.0,446.0,44609.0
59039,Vancouver Quadra,validated,Dixon,,Kathleen,CPC,14082.0,27.7,251.0,51005.0
59039,Vancouver Quadra,validated,Erhardt,,Austen,Independent,162.0,0.3,251.0,51005.0
59039,Vancouver Quadra,validated,Filosof-Schipper,,Sandra,PPC,428.0,0.8,251.0,51005.0
59039,Vancouver Quadra,validated,Kenny,,Leigh,NDP,7681.0,15.1,251.0,51005.0
59039,Vancouver Quadra,validated,Murray,,Joyce,LPC,22093.0,43.5,251.0,51005.0
59039,Vancouver Quadra,validated,Wright,,Geoff,GPC,6308.0,12.4,251.0,51005.0
59040,Vancouver South,validated,Deng,,Alain,PPC,532.0,1.2,431.0,43625.0
59040,Vancouver South,validated,McQuillan,,Sean,NDP,8015.0,18.6,431.0,43625.0
59040,Vancouver South,validated,Sajjan,,Harjit S.,LPC,17808.0,41.2,431.0,43625.0
59040,Vancouver South,validated,Young,,Wai,CPC,14388.0,33.3,431.0,43625.0
59040,Vancouver South,validated,Zaichkowsky,,Judy,GPC,2451.0,5.7,431.0,43625.0
59041,Victoria,validated,Caron,,Richard,CPC,9038.0,12.6,475.0,72024.0
59041,Victoria,validated,Collins,,Laurel,NDP,23765.0,33.2,475.0,72024.0
59041,Victoria,validated,Culbert,,Alyson,PPC,920.0,1.3,475.0,72024.0
59041,Victoria,validated,Duncan,,Robert,Communist,113.0,0.2,475.0,72024.0
59041,Victoria,validated,Kooy,,Racelle,GPC,21383.0,29.9,475.0,72024.0
59041,Victoria,validated,Macdonald,,Nikki,LPC,15952.0,22.3,475.0,72024.0
59041,Victoria,validated,Reichert,,Jordan,Animal Protection Party,221.0,0.3,475.0,72024.0
59041,Victoria,validated,Rosenberg,,Keith,VCP,46.0,0.1,475.0,72024.0
59041,Victoria,validated,Shebib,,David,Independent,111.0,0.2,475.0,72024.0
59042,West Vancouver--Sunshine Coast--Sea to Sky Country,validated,Bebb,,Robert Douglas,PPC,1010.0,1.6,335.0,65315.0
59042,West Vancouver--Sunshine Coast--Sea to Sky Country,validated,Grimwood,,Terry,Independent,159.0,0.2,335.0,65315.0
59042,West Vancouver--Sunshine Coast--Sea to Sky Country,validated,Jeffrey,,Gordon,Parti Rhinocéros Party,173.0,0.3,335.0,65315.0
59042,West Vancouver--Sunshine Coast--Sea to Sky Country,validated,Loren,,Gabrielle,CPC,17359.0,26.7,335.0,65315.0
59042,West Vancouver--Sunshine Coast--Sea to Sky Country,validated,Taylor,,Dana,GPC,14579.0,22.4,335.0,65315.0
59042,West Vancouver--Sunshine Coast--Sea to Sky Country,validated,Weiler,,Patrick,LPC,22673.0,34.9,335.0,65315.0
59042,West Vancouver--Sunshine Coast--Sea to Sky Country,validated,Wilson,,Judith,NDP,9027.0,13.9,335.0,65315.0
60001,Yukon,validated,Bagnell,,Larry,LPC,7034.0,33.5,133.0,21150.0
60001,Yukon,validated,Lemphers,,Justin,NDP,4617.0,22.0,133.0,21150.0
60001,Yukon,validated,Morris,,Lenore,GPC,2201.0,10.5,133.0,21150.0
60001,Yukon,validated,Smith,,Jonas Jacot,CPC,6881.0,32.7,133.0,21150.0
60001,Yukon,validated,Zelezny,,Joseph,PPC,284.0,1.4,133.0,21150.0
61001,Northwest Territories,validated,Beckett,,Mary,NDP,3640.0,22.3,125.0,16416.0
61001,Northwest Territories,validated,D'Aigle,,Yanik,CPC,4157.0,25.5,125.0,16416.0
61001,Northwest Territories,validated,Falvo,,Paul,GPC,1731.0,10.6,125.0,16416.0
61001,Northwest Territories,validated,McLeod,,Michael,LPC,6467.0,39.7,125.0,16416.0
61001,Northwest Territories,validated,Quinlan,,Luke,PPC,296.0,1.8,125.0,16416.0
62001,Nunavut,validated,Aglukkaq,,Leona,CPC,2469.0,26.1,88.0,9542.0
62001,Nunavut,validated,Pizzo Lyall,,Megan,LPC,2918.0,30.9,88.0,9542.0
62001,Nunavut,validated,Qaqqaq,,Mumilaaq,NDP,3861.0,40.8,88.0,9542.0
62001,Nunavut,validated,Roy,,Douglas,GPC,206.0,2.2,88.0,9542.0
